update_time,license,format,overall,groups,id
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",geschaftsverteilungs-und-organisationsplane-bremencf438
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",offene-daten-bremen-gesamtubersicht-aller-offenen-datensatzee173a
0,1,0,1,Soziales,obdachlosenhilfeneinrichtungen-in-bremen3e6c8
0,1,0,1,"Gesundheit,Soziales",pflegeberatungsstellen-in-bremenf2f71
0,1,0,1,Gesetze und Justiz,rechtsberatungsstellen-in-bremen1002c
0,1,0,1,Bildung und Wissenschaft,privatschulen-in-bremenef76a
0,1,0,1,Gesundheit,rettungsdienste-in-bremen900ce
0,1,0,1,"Gesundheit,Soziales",soziale-hilfsdienste-in-bremen9af45
0,1,0,1,Soziales,sozialpadagogische-familienhilfen-einrichtungen-in-bremen3e901
0,1,0,1,Soziales,sozialverbande-in-bremen67c30
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",schwimmbader-in-bremendbc00
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",uberwachungskamerastandorte-in-offentlichen-einrichtungen-in-bremen4190f
0,1,0,1,"Gesundheit,Soziales",pflegeeinrichtungen-in-bremen6cfbb
0,1,0,1,"Bildung und Wissenschaft,Wirtschaft und Arbeit",forschungseinrichtungen-in-bremen6e085
0,1,0,1,Bildung und Wissenschaft,fort-und-weiterbildungseinrichtungen-in-bremen14af8
0,1,0,1,"Gesundheit,Soziales",mutter-kind-einrichtungen-in-bremen13f25
0,1,0,1,Gesundheit,hausnotruf-einrichtungen-in-bremenc200f
0,1,0,1,Gesundheit,madchennotruf-einrichtungen-in-bremen28ec4
0,1,0,1,Gesundheit,tierarztnotdienste-in-bremen2d63e
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",volkskunde-einrichtungen-in-bremenb00d0
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",volkstanz-einrichtungen-und-vereine-in-bremen07ab4
0,1,0,1,"Soziales,Öffentliche Verwaltung, Haushalt und Steuern",kinderheime-waisenhauser-in-bremend1632
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnen-im-alter-einrichtungen-in-bremen50b1a
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnen-fur-menschen-mit-behinderungen-einrichtungen-in-bremen845c3
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnmobilstellplatze-in-bremena38c4
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnungshilfeeinrichtungen-in-bremen9cd22
0,1,0,1,"Infrastruktur, Bauen und Wohnen",wohnungsvermittlungen-in-bremenc247f
0,1,0,1,Bildung und Wissenschaft,akademien-einrichtungen-in-bremen03dfb
0,1,0,1,Bevölkerung,ahnen-und-familienforschung-einrichtungen-in-bremend4256
0,1,0,1,Umwelt und Klima,abwasser-einrichtungen-in-bremen7baec
0,1,0,1,Umwelt und Klima,entsorgungsbetriebe-in-bremendeeb8
0,1,0,1,"Bildung und Wissenschaft,Öffentliche Verwaltung, Haushalt und Steuern",erwachsenenschulen-in-bremen8c95e
0,1,0,1,"Bildung und Wissenschaft,Öffentliche Verwaltung, Haushalt und Steuern",forderzentren-in-bremen2c2a9
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus,Öffentliche Verwaltung, Haushalt und Steuern",burgerhauser-in-bremen0cce2
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",sehenswurdigkeiten-in-bremen7d56b
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",amter-in-bremen709af
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",denkmalpflegeeinrichtungen-in-bremen3c50c
0,1,0,1,Umwelt und Klima,wasserrettungsdienste-in-bremen0006f
0,1,0,1,Gesundheit,tierheilpraktiker-in-bremen33bf4
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",tierheime-und-tierschutzvereine-in-bremen6bff5
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",parks-in-bremen12f22
